Time,Iterations
2.8781,4740
2.89275,4750
2.90658,4760
2.92013,4770
2.93375,4780
2.94737,4790
2.96142,4800
2.97539,4810
2.991,4820
3.00668,4830
3.02242,4840
3.03745,4850
3.05157,4860
3.06567,4870
3.07962,4880
3.09475,4890
3.1107,4900
3.12666,4910
3.14269,4920
3.15879,4930
3.17489,4940
3.19106,4950
3.20669,4960
3.22174,4970
3.23615,4980
3.25049,4990
3.26483,5000
3.27921,5010
3.29387,5020
3.30845,5030
3.32293,5040
3.33769,5050
3.35252,5060
3.3671,5070
3.38171,5080
3.39718,5090
3.41219,5100
3.42696,5110
3.44182,5120
3.45697,5130
3.47181,5140
3.48677,5150
3.50369,5160
3.52073,5170
3.53778,5180
3.55422,5190
3.56962,5200
3.58473,5210
3.59983,5220
3.61497,5230
3.63088,5240
3.64822,5250
3.66557,5260
3.68297,5270
3.70034,5280
3.71644,5290
3.73191,5300
3.74739,5310
3.76283,5320
3.77831,5330
3.79381,5340
3.80941,5350
3.825,5360
3.84065,5370
3.85663,5380
3.87251,5390
3.88823,5400
3.90513,5410
3.92154,5420
3.9378,5430
3.95416,5440
3.97012,5450
3.98711,5460
4.00478,5470
4.02304,5480
4.0414,5490
4.05883,5500
4.07551,5510
4.09177,5520
4.10831,5530
4.12499,5540
4.14155,5550
4.16008,5560
4.17869,5570
4.1974,5580
4.21524,5590
4.23224,5600
4.24868,5610
4.26516,5620
4.28168,5630
4.29847,5640
4.31506,5650
4.33167,5660
4.34993,5670
4.36894,5680
4.38799,5690
4.4071,5700
4.42625,5710
4.44455,5720
4.46169,5730
4.47869,5740
4.49639,5750
4.51572,5760
4.53509,5770
4.55441,5780
4.57215,5790
4.58983,5800
4.60715,5810
4.62442,5820
4.64174,5830
4.66128,5840
4.68094,5850
4.70067,5860
4.71975,5870
4.73773,5880
4.75519,5890
4.77266,5900
4.79026,5910
4.80778,5920
4.82532,5930
4.84291,5940
4.86052,5950
4.87846,5960
4.89626,5970
4.91455,5980
4.93329,5990
4.95107,6000
4.96896,6010
4.9875,6020
5.00597,6030
5.02613,6040
5.04659,6050
5.06625,6060
5.08462,6070
5.1032,6080
5.1213,6090
5.13942,6100
5.15793,6110
5.17837,6120
5.19915,6130
5.21995,6140
5.23962,6150
5.258,6160
5.27638,6170
5.29496,6180
5.31345,6190
5.33192,6200
5.35045,6210
5.369,6220
5.38773,6230
5.40635,6240
5.42538,6250
5.44503,6260
5.46402,6270
5.48278,6280
5.50164,6290
5.52059,6300
5.54176,6310
5.56329,6320
5.58387,6330
5.60531,6340
5.62702,6350
5.64873,6360
5.67043,6370
5.6922,6380
5.71431,6390
5.7363,6400
5.75837,6410
5.78026,6420
5.80133,6430
5.82089,6440
5.84045,6450
5.86,6460
5.87968,6470
5.89965,6480
5.92,6490
5.93958,6500
5.96028,6510
5.98012,6520
5.99996,6530
6.01959,6540
6.03927,6550
6.06133,6560
6.08381,6570
6.10515,6580
6.12516,6590
6.14629,6600
6.16712,6610
6.18705,6620
6.20777,6630
6.23055,6640
6.25337,6650
6.27536,6660
6.29584,6670
6.316,6680
6.33617,6690
6.35628,6700
6.37644,6710
6.3967,6720
6.41711,6730
6.43746,6740
6.45785,6750
6.47986,6760
6.50058,6770
6.5212,6780
6.5417,6790
6.56247,6800
6.58587,6810
6.60936,6820
6.63188,6830
6.65344,6840
6.67415,6850
6.69526,6860
6.71834,6870
6.74208,6880
6.76572,6890
6.78763,6900
6.80857,6910
6.82954,6920
6.85256,6930
6.87646,6940
6.90049,6950
6.92447,6960
6.94654,6970
6.96776,6980
6.99024,6990
7.0115,7000
7.03276,7010
7.05406,7020
7.07633,7030
7.10069,7040
7.12505,7050
7.14811,7060
7.17053,7070
7.19204,7080
7.21359,7090
7.23682,7100
7.26145,7110
7.28604,7120
7.30878,7130
7.33061,7140
7.35236,7150
7.37415,7160
7.39595,7170
7.41783,7180
7.43977,7190
7.46174,7200
7.48369,7210
7.50674,7220
7.529,7230
7.5511,7240
7.5732,7250
7.59694,7260
7.62225,7270
7.64653,7280
7.66901,7290
7.69145,7300
7.71388,7310
7.73834,7320
7.76297,7330
7.7885,7340
7.81373,7350
7.83706,7360
7.85966,7370
7.88289,7380
7.90595,7390
7.92931,7400
7.95194,7410
7.97475,7420
7.99752,7430
8.02027,7440
8.0434,7450
8.06673,7460
8.09022,7470
8.11631,7480
8.14245,7490
8.16866,7500
8.19287,7510
8.21733,7520
8.24087,7530
8.26408,7540
8.28945,7550
8.31585,7560
8.34112,7570
8.36537,7580
8.3888,7590
8.41209,7600
8.43545,7610
8.45881,7620
8.4822,7630
8.5057,7640
8.52925,7650
8.5536,7660
8.57715,7670
8.60095,7680
8.6253,7690
8.65181,7700
8.67838,7710
8.7028,7720
8.7269,7730
8.75069,7740
8.77583,7750
8.80271,7760
8.82991,7770
8.8559,7780
8.88041,7790
8.90442,7800
8.92844,7810
8.95254,7820
8.97685,7830
9.00175,7840
9.0259,7850
9.05069,7860
9.07521,7870
9.09955,7880
9.1239,7890
9.14957,7900
9.17732,7910
9.20329,7920
9.22803,7930
9.2525,7940
9.27701,7950
9.30428,7960
9.33226,7970
9.36027,7980
9.38831,7990
9.41639,8000
9.4439,8010
9.4692,8020
9.49414,8030
9.51959,8040
9.54493,8050
9.57064,8060
9.59593,8070
9.62114,8080
9.64698,8090
9.67548,8100
9.70234,8110
9.72768,8120
9.75291,8130
9.77808,8140
9.80457,8150
9.83318,8160
9.86173,8170
9.88851,8180
9.91399,8190
9.93952,8200
9.9649,8210
9.99043,8220
10.016,8230
10.0418,8240
10.0674,8250
10.0947,8260
10.1203,8270
10.1463,8280
10.1731,8290
10.2024,8300
10.2299,8310
10.2559,8320
10.2817,8330
10.3077,8340
10.3371,8350
10.3666,8360
10.3934,8370
10.4194,8380
10.4454,8390
10.4726,8400
10.4988,8410
10.5252,8420
10.5514,8430
10.5789,8440
10.6081,8450
10.638,8460
10.668,8470
10.698,8480
10.7272,8490
10.7538,8500
10.7805,8510
10.807,8520
10.8362,8530
10.8664,8540
10.8965,8550
10.9243,8560
10.951,8570
10.9777,8580
11.0044,8590
11.0311,8600
11.0579,8610
11.0848,8620
11.1128,8630
11.1397,8640
11.1671,8650
11.1946,8660
11.2254,8670
11.2543,8680
11.2817,8690
11.3092,8700
11.337,8710
11.3679,8720
11.3977,8730
11.4253,8740
11.4525,8750
11.4798,8760
11.5073,8770
11.5349,8780
11.5627,8790
11.5902,8800
11.6187,8810
11.6461,8820
11.6736,8830
11.7028,8840
11.734,8850
11.7629,8860
11.7912,8870
11.8192,8880
11.8485,8890
11.8802,8900
11.9119,8910
11.9421,8920
11.97,8930
11.9981,8940
12.026,8950
12.0553,8960
12.0836,8970
12.1129,8980
12.1421,8990
12.1706,9000
12.1989,9010
12.231,9020
12.2617,9030
12.2901,9040
12.3184,9050
12.3468,9060
12.3772,9070
12.4095,9080
12.441,9090
12.4696,9100
12.4984,9110
12.5275,9120
12.5563,9130
12.585,9140
12.6136,9150
12.6449,9160
12.675,9170
12.7038,9180
12.734,9190
12.7668,9200
12.7976,9210
12.8268,9220
12.8569,9230
12.8883,9240
12.9213,9250
12.9531,9260
12.9828,9270
13.0125,9280
13.0419,9290
13.071,9300
13.1021,9310
13.1353,9320
13.1686,9330
13.201,9340
13.2314,9350
13.2645,9360
13.2969,9370
13.3267,9380
13.3567,9390
13.3862,9400
13.4174,9410
13.451,9420
13.4832,9430
13.5139,9440
13.5443,9450
13.574,9460
13.6037,9470
13.6339,9480
13.6637,9490
13.6945,9500
13.7244,9510
13.7543,9520
13.7874,9530
13.8208,9540
13.8511,9550
13.8814,9560
13.9128,9570
13.9453,9580
13.9798,9590
14.0142,9600
14.0475,9610
14.0778,9620
14.1081,9630
14.1386,9640
14.1697,9650
14.2007,9660
14.2313,9670
14.2626,9680
14.2938,9690
14.3286,9700
14.3632,9710
14.398,9720
14.433,9730
14.4679,9740
14.5029,9750
14.5352,9760
14.566,9770
14.5965,9780
14.6273,9790
14.6583,9800
14.6892,9810
14.721,9820
14.7524,9830
14.7835,9840
14.8165,9850
14.8515,9860
14.8833,9870
14.9144,9880
